EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
9999788,BAY CO., ,01/29/1983,2215,Tornado,0,F1,0,0,2500000,0,FL,CST, , ,C,5, ,0,0, , ,.7,30,0, ,0, , ,30.18,-85.80, , ,1
9999790,ESCAMBIA CO., ,02/01/1983,745,Tornado,0,F1,0,0,250000,0,FL,CST, , ,C,33, ,0,0, , ,5,40,0, ,0, , ,30.38,-87.27,30.42,-87.22,2
10000634,SANTA ROSA CO., ,02/01/1983,810,Tornado,0,F0,0,0,250,0,FL,CST, , ,C,113, ,0,0, , ,.5,20,0, ,0, , ,30.33,-87.15, , ,3
10000635,OKALOOSA CO., ,02/01/1983,830,Tornado,0,F1,0,0,25000,0,FL,CST, , ,C,91, ,0,0, , ,.4,20,0, ,0, , ,30.82,-86.55, , ,4
10000846,WALTON CO., ,02/01/1983,930,Tornado,0,F2,0,1,25000,0,FL,CST, , ,C,131, ,0,0, , ,.3,30,0, ,0, , ,30.85,-86.28, , ,5
10000847,WALTON CO., ,02/01/1983,930,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,131,AT,0,0, , ,0,0,0, ,0, , ,30.63,-86.17, , ,6
10000848,BAY CO., ,02/01/1983,1700,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,5,AT,0,0, , ,0,0,0, ,0, , ,30.18,-85.80, , ,7
10000849,HERNANDO CO., ,02/02/1983,330,Tornado,0,F1,0,0,25000,0,FL,CST, , ,C,53, ,0,0, , ,1,20,0, ,0, , ,28.57,-82.65, , ,8
10000850,CITRUS CO., ,02/02/1983,345,Tornado,0,F1,0,1,25000,0,FL,CST, , ,C,17, ,0,0, , ,2,30,0, ,0, , ,28.75,-82.28, , ,9
10000851,CITRUS CO., ,02/02/1983,400,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,17,MNT,0,0, , ,0,0,0, ,0, , ,28.83,-82.47, , ,10
10000852,MARION CO., ,02/02/1983,415,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,83,AT,0,0, , ,0,0,0, ,0, , ,29.07,-82.05, , ,11
10000853,ALACHUA CO., ,02/02/1983,426,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,1,AT,0,0, , ,0,0,0, ,0, , ,29.58,-82.08, , ,12
10000854,ALACHUA CO., ,02/02/1983,430,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,1,AT,0,0, , ,0,0,0, ,0, , ,29.65,-82.32, , ,13
10000855,ALACHUA CO., ,02/02/1983,430,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,1,AT,0,0, , ,0,0,0, ,0, , ,29.78,-82.17, , ,14
10000856,ALACHUA CO., ,02/02/1983,440,Tornado,0,F2,0,4,250000,0,FL,CST, , ,C,1, ,0,0, , ,.3,20,0, ,0, , ,29.52,-82.27, , ,15
10000857,PINELLAS CO., ,02/02/1983,500,Tornado,0,F1,0,1,250000,0,FL,CST, , ,C,103, ,0,0, , ,.6,40,0, ,0, , ,27.77,-82.67, , ,16
10000858,CLAY CO., ,02/02/1983,505,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,19,AT,0,0, , ,0,0,0, ,0, , ,30.17,-81.70, , ,17
10000859,DUVAL CO., ,02/02/1983,513,Thunderstorm Wind,98, ,0,0,0,0,FL,CST, , ,C,31,S,0,0, , ,0,0,0, ,0, , ,30.22,-81.68, , ,18
10000860,DUVAL CO., ,02/02/1983,513,Thunderstorm Wind,98, ,0,0,0,0,FL,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,30.50,-81.68, , ,19
10000861,VOLUSIA CO., ,02/02/1983,530,Tornado,0,F1,0,0,2500,0,FL,CST, , ,C,127, ,0,0, , ,.2,10,0, ,0, , ,29.18,-81.43, , ,20
10000862,HILLSBOROUGH CO., ,02/02/1983,550,Tornado,0,F2,0,2,250000,0,FL,CST, , ,C,57, ,0,0, , ,4,40,0, ,0, , ,27.98,-82.22,28.05,-82.15,21
10000863,PASCO CO., ,02/02/1983,700,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,101,T,0,0, , ,0,0,0, ,0, , ,28.30,-82.42, , ,22
10000864,ORANGE CO., ,02/02/1983,705,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,95,NG,0,0, , ,0,0,0, ,0, , ,28.75,-81.37, , ,23
10000865,SEMINOLE CO., ,02/02/1983,705,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,117,NG,0,0, , ,0,0,0, ,0, , ,28.63,-81.37, , ,24
10000866,DE SOTO CO., ,02/02/1983,720,Tornado,0,F1,0,0,2500,0,FL,CST, , ,C,27, ,0,0, , ,.5,30,0, ,0, , ,27.22,-81.87, , ,25
10000867,LAKE CO., ,02/02/1983,730,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,69,PER,0,0, , ,0,0,0, ,0, , ,28.98,-81.53, , ,26
10000868,VOLUSIA CO., ,02/02/1983,740,Tornado,0,F1,0,0,250000,0,FL,CST, , ,C,127, ,0,0, , ,2,50,0, ,0, , ,29.02,-80.93, , ,27
10000869,ORANGE CO., ,02/02/1983,745,Tornado,0,F2,0,0,250000,0,FL,CST, , ,C,95, ,0,0, , ,1,20,0, ,0, , ,28.55,-81.37, , ,28
10000870,HOLMES CO., ,02/02/1983,745,Thunderstorm Wind,55, ,0,0,0,0,FL,CST, , ,C,59,T,0,0, , ,0,0,0, ,0, , ,30.73,-85.93, , ,29
10000871,ORANGE CO., ,02/02/1983,800,Tornado,0,F0,0,1,250,0,FL,CST, , ,C,95, ,0,0, , ,.2,20,0, ,0, , ,28.60,-81.33, , ,30
10000872,ORANGE CO., ,02/02/1983,805,Tornado,0,F2,0,9,2500000,0,FL,CST, , ,C,95, ,0,0, , ,5,50,0, ,0, , ,28.55,-81.37,28.62,-81.30,31
10000873,HIGHLANDS CO., ,02/02/1983,820,Tornado,0,F2,1,6,250000,0,FL,CST, , ,C,55, ,0,0, , ,1,40,0, ,0, , ,27.45,-81.40, , ,32
10000874,OSCEOLA CO., ,02/02/1983,835,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,97,NG,0,0, , ,0,0,0, ,0, , ,28.18,-81.28, , ,33
10000875,BREVARD CO., ,02/02/1983,948,Tornado,0,F1,0,0,25000,0,FL,CST, , ,C,9, ,0,0, , ,.4,30,0, ,0, , ,28.25,-80.72, , ,34
10000876,MARTIN CO., ,02/02/1983,1220,Tornado,0,F2,0,1,250000,0,FL,CST, , ,C,85, ,0,0, , ,2,50,0, ,0, , ,27.25,-80.23, , ,35
