EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
10319842,POLK CO.,Lakeland,01/04/1993,1725,Tornado,0, ,0,0,5000,0,FL,EST, , ,C,105, ,0,0, , ,.1,10,0, ,0, , ,28.03,-81.95, , ,1
10319336,UNION CO.,Lake Butler,01/08/1993,1120,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,125, ,0,0, , ,0,0,0, ,0, , , , , , ,2
10319337,UNION CO.,Gainesville,01/08/1993,1130,Tornado,0,F0,0,0,3,0,FL,EST, , ,C,125, ,0,0, , ,.1,10,24,N,0, , ,30.05,-82.32, , ,3
10319982,LEVY CO.,Inglis,01/08/1993,1210,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,75, ,0,0, , ,0,0,0, ,0, , , , , , ,4
10317649,CITRUS CO.,Dunnellon,01/08/1993,1245,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,17, ,0,0, , ,0,0,0, ,0, , , , , , ,5
10320168,MARION CO.,W Portion,01/08/1993,1325,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,83, ,0,0, , ,0,0,0, ,0, , , , , , ,6
10320169,MARION CO.,Citra,01/08/1993,1350,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,83, ,0,0, , ,0,0,0, ,0, , , , , , ,7
10319606,HILLSBOROUGH CO., ,01/08/1993,1400,Tornado,0,F0,0,0,50000,0,FL,EST, , ,C,57, ,0,0, , ,.1,10,0, ,0, , , , , , ,8
10319814,PUTNAM CO.,Interlachen,01/08/1993,1415,Thunderstorm Wind,0, ,0,0,500,0,FL,EST, , ,C,107, ,0,0, , ,0,0,0, ,0, , , , , , ,9
10318112,CHARLOTTE CO.,Port Charlotte,01/08/1993,2000,Thunderstorm Wind,0, ,0,0,0,0,FL,EST, , ,C,15, ,0,0, , ,0,0,0, ,0, , , , , , ,10
10320165,LEE CO.,Fort Myers,01/08/1993,2015,Thunderstorm Wind,0, ,0,0,0,0,FL,EST, , ,C,71, ,0,0, , ,0,0,0, ,0, , , , , , ,11
10319744,PINELLAS CO.,Indian Rocks,01/16/1993,520,Thunderstorm Wind,0, ,0,0,50000,0,FL,EST, , ,C,103, ,0,0, , ,0,0,0, ,0, , , , , , ,12
10319745,PINELLAS CO.,N St Petersburg,01/16/1993,520,Tornado,0,F0,0,0,50000,0,FL,EST, , ,C,103, ,0,0, , ,.1,10,0, ,0, , ,27.77,-82.67, , ,13
10319607,HILLSBOROUGH CO.,Valrico,01/16/1993,540,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,57, ,0,0, , ,0,0,0, ,0, , , , , , ,14
10319638,HILLSBOROUGH CO.,Ruskin,01/16/1993,545,Thunderstorm Wind,0, ,0,0,50000,0,FL,EST, , ,C,57, ,0,0, , ,0,0,0, ,0, , , , , , ,15
10319746,PINELLAS CO.,St. Petersburg Beach,01/16/1993,545,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,103, ,0,0, , ,0,0,0, ,0, , , , , , ,16
10319797,SARASOTA CO.,Sarasota,01/16/1993,600,Thunderstorm Wind,0, ,0,0,0,0,FL,EST, , ,C,115, ,0,0, , ,0,0,0, ,0, , , , , , ,17
10320043,MANATEE CO.,Palmetto,01/16/1993,600,Thunderstorm Wind,0, ,0,0,50000,0,FL,EST, , ,C,81, ,0,0, , ,0,0,0, ,0, , , , , , ,18
10319901,HILLSBOROUGH CO.,Keysville,01/16/1993,620,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,57, ,0,0, , ,0,0,0, ,0, , , , , , ,19
10319844,POLK CO.,Winter Haven,01/16/1993,630,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,105, ,0,0, , ,0,0,0, ,0, , , , , , ,20
10320144,HARDEE CO.,Wauchula,01/16/1993,630,Thunderstorm Wind,0, ,0,0,50000,0,FL,EST, , ,C,49, ,0,0, , ,0,0,0, ,0, , , , , , ,21
10318113,CHARLOTTE CO.,Port Charlotte,01/16/1993,704,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,15, ,0,0, , ,0,0,0, ,0, , , , , , ,22
10317817,DE SOTO CO.,Arcadia,01/16/1993,715,Thunderstorm Wind,52, ,0,0,500,0,FL,EST, , ,C,27, ,0,0, , ,0,0,0, ,0, , , , , , ,23
10317623,BREVARD CO.,Melbourne,01/16/1993,715,Thunderstorm Wind,0, ,0,0,0,0,FL,EST, , ,C,9, ,0,0, , ,0,0,0, ,0, , , , , , ,24
10319595,HIGHLANDS CO.,Sebring,01/16/1993,730,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,55, ,0,0, , ,0,0,0, ,0, , , , , , ,25
10320166,LEE CO.,Cape Coral,01/16/1993,745,Thunderstorm Wind,0, ,0,0,500,0,FL,EST, , ,C,71, ,0,0, , ,0,0,0, ,0, , , , , , ,26
10318114,CHARLOTTE CO.,Fort Myers,01/16/1993,809,Tornado,0,F0,0,0,0,0,FL,EST, , ,C,15, ,0,0, , ,.1,10,13,N,0, , , , , , ,27
10317986,BROWARD CO.,NE part,01/16/1993,1127,Thunderstorm Wind,0, ,0,0,500,0,FL,EST, , ,C,11, ,0,0, , ,0,0,0, ,0, ,Deerfield Beach, , , , ,28
10319686,PALM BEACH CO., ,01/16/1993,1200,Thunderstorm Wind,0, ,0,0,500,0,FL,EST, , ,C,99, ,0,0, , ,0,0,0, ,0, , , , , , ,29
10319687,PALM BEACH CO., ,01/16/1993,1220,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,99, ,0,0, , ,0,0,0, ,0, , , , , , ,30
10320138,GULF CO.,Port St. Joe,01/24/1993,1230,Tornado,0,F1,0,2,50000,0,FL,EST, , ,C,45, ,0,0, , ,.5,50,0, ,0, , ,29.82,-85.30, , ,31
10318063,ALACHUA CO.,Gainesville,02/07/1993,320,Thunderstorm Wind,0, ,0,0,500,0,FL,EST, , ,C,1, ,0,0, , ,0,0,0, ,0, , , , , , ,32
10319230,SUMTER CO.,Wildwood,02/11/1993,1815,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,119, ,0,0, , ,0,0,0, ,0, , , , , , ,33
10319902,HILLSBOROUGH CO.,Brandon,02/11/1993,1845,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,57, ,0,0, , ,0,0,0, ,0, , , , , , ,34
10319688,PALM BEACH CO.,Wellington,02/12/1993,350,Thunderstorm Wind,0, ,0,0,500,0,FL,EST, , ,C,99, ,0,0, , ,0,0,0, ,0, , , , , , ,35
10318135,BAY CO.,Bear Creek,02/15/1993,1045,Thunderstorm Wind,0, ,0,0,50000,0,FL,EST, , ,C,5, ,0,0, , ,0,0,0, ,0, , , , , , ,36
10317818,DE SOTO CO.,Arcadia,02/22/1993,1658,Tornado,0,F0,0,0,5000,0,FL,EST, , ,C,27, ,0,0, , ,.5,30,0, ,0, , ,27.22,-81.87, , ,37
10317819,DE SOTO CO.,Arcadia,02/22/1993,1724,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,27, ,0,0, , ,0,0,0, ,0, , , , , , ,38
10319597,HIGHLANDS CO.,Lake Placid,02/22/1993,1745,Thunderstorm Wind,61, ,0,0,0,0,FL,EST, , ,C,55, ,0,0, , ,0,0,0, ,0, , , , , , ,39
10317689,COLLIER CO.,Naples,02/22/1993,2010,Thunderstorm Wind,0, ,0,0,500,0,FL,EST, , ,C,21, ,0,0, , ,0,0,0, ,0, , , , , , ,40
10319904,HILLSBOROUGH CO.,Lutz,03/03/1993,2150,Thunderstorm Wind,0, ,0,0,500000,0,FL,EST, , ,C,57, ,0,0, , ,0,0,0, ,0, , , , , , ,41
10319712,PASCO CO.,Wesley Chapel,03/03/1993,2200,Tornado,0,F1,0,0,50000,0,FL,EST, , ,C,101, ,0,0, , ,1,60,0, ,0, , , , , , ,42
10320045,MANATEE CO.,Bradenton,03/03/1993,2208,Thunderstorm Wind,50, ,0,0,0,0,FL,EST, , ,C,81, ,0,0, , ,0,0,0, ,0, , , , , , ,43
10319713,PASCO CO.,Zephyrhills,03/03/1993,2235,Thunderstorm Wind,0, ,0,0,0,0,FL,EST, , ,C,101, ,0,0, , ,0,0,0, ,0, , , , , , ,44
10319905,HILLSBOROUGH CO.,Brandon,03/03/1993,2245,Thunderstorm Wind,0, ,0,0,50000,0,FL,EST, , ,C,57, ,0,0, , ,0,0,0, ,0, , , , , , ,45
10319847,POLK CO.,N Lakeland,03/03/1993,2313,Thunderstorm Wind,0, ,0,1,500,0,FL,EST, , ,C,105, ,0,0, , ,0,0,0, ,0, , , , , , ,46
10319848,POLK CO.,S Lakeland,03/03/1993,2330,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,105, ,0,0, , ,0,0,0, ,0, , , , , , ,47
10319906,HILLSBOROUGH CO., ,03/03/1993,2330,Thunderstorm Wind,56, ,0,0,0,0,FL,EST, , ,C,57, ,0,0, , ,0,0,0, ,0, ,Sundance, , , , ,48
10319849,POLK CO.,Bartow,03/03/1993,2335,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,105, ,0,0, , ,0,0,0, ,0, , , , , , ,49
10319342,VOLUSIA CO.,DeLeon Springs,03/04/1993,1,Thunderstorm Wind,0, ,0,0,500000,0,FL,EST, , ,C,127, ,0,0, , ,0,0,0, ,0, , , , , , ,50
10319643,ORANGE CO.,Orlando,03/04/1993,30,Thunderstorm Wind,0, ,0,0,0,0,FL,EST, , ,C,95, ,0,0, , ,0,0,0, ,0, , , , , , ,51
10317626,BREVARD CO.,Canaveral AFS,03/04/1993,300,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,9, ,0,0, , ,0,0,0, ,0, , , , , , ,52
10319689,PALM BEACH CO.,Delray Beach,03/04/1993,300,Thunderstorm Wind,0, ,0,0,500,0,FL,EST, , ,C,99, ,0,0, , ,0,0,0, ,0, , , , , , ,53
10319644,ORANGE CO.,Taft,03/04/1993,2335,Thunderstorm Wind,0, ,0,0,0,0,FL,EST, , ,C,95, ,0,0, , ,0,0,0, ,0, , , , , , ,54
10317650,CITRUS CO.,Crystal River,03/12/1993,2338,Tornado,0,F1,0,3,5000000,0,FL,EST, , ,C,17, ,0,0, , ,.5,30,0, ,0, , , , , , ,55
10319983,LEVY CO.,Chiefland,03/12/1993,2338,Tornado,0,F2,3,10,50000000,0,FL,EST, , ,C,75, ,0,0, , ,1,80,0, ,0, , , , , , ,56
10317651,CITRUS CO.,Inverness,03/12/1993,2340,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,17, ,0,0, , ,0,0,0, ,0, , , , , , ,57
10320046,MANATEE CO.,Terra Ceia Bay,03/13/1993,0,Thunderstorm Wind,0, ,1,0,0,0,FL,EST, , ,C,81, ,0,0, , ,0,0,0, ,0, , , , , , ,58
10319343,VOLUSIA CO.,Deland,03/13/1993,0,Thunderstorm Wind,64, ,0,0,0,0,FL,EST, , ,C,127, ,0,0, , ,0,0,0, ,0, , , , , , ,59
10358522,PINELLAS CO.,Treasure Island,03/13/1993,0,Tornado,0, ,0,0,50000,0,FL,EST, , ,C,103, ,0,0, , ,0,0,0, ,0, , , , , , ,60
10319714,PASCO CO.,New Port Richey,03/13/1993,4,Tornado,0,F0,0,11,0,0,FL,EST, , ,C,101, ,0,0, , ,.1,10,0, ,0, , , , , , ,61
10320047,MANATEE CO.,Bradenton,03/13/1993,7,Thunderstorm Wind,0, ,0,0,50000,0,FL,EST, , ,C,81, ,0,0, , ,0,0,0, ,0, , , , , , ,62
10319907,HILLSBOROUGH CO., ,03/13/1993,9,Thunderstorm Wind,83, ,0,0,0,0,FL,EST, , ,C,57, ,0,0, , ,0,0,0, ,0, ,Tampa, , , , ,63
10319908,HILLSBOROUGH CO.,Tampa,03/13/1993,14,Thunderstorm Wind,65, ,0,0,0,0,FL,EST, , ,C,57, ,0,0, , ,0,0,0, ,0, , , , , , ,64
10319747,PINELLAS CO.,Tarpon Springs,03/13/1993,14,Thunderstorm Wind,0, ,0,0,50000,0,FL,EST, , ,C,103, ,0,0, , ,0,0,0, ,0, , , , , , ,65
10320190,HERNANDO CO., ,03/13/1993,15,Thunderstorm Wind,0, ,0,0,500000,0,FL,EST, , ,C,53, ,0,0, , ,0,0,0, ,0, , , , , , ,66
10320068,MANATEE CO.,Bradenton,03/13/1993,15,Thunderstorm Wind,0, ,0,0,500000,0,FL,EST, , ,C,81, ,0,0, , ,0,0,0, ,0, , , , , , ,67
10320170,MARION CO.,SW to NE Ocala,03/13/1993,20,Tornado,0,F2,0,0,50000000,0,FL,EST, , ,C,83, ,0,0, , ,15,100,0, ,0, , , , , , ,68
10318064,ALACHUA CO.,LaCrosse,03/13/1993,20,Tornado,0,F1,1,4,5000000,0,FL,EST, , ,C,1, ,0,0, , ,.8,60,0, ,0, , , , , , ,69
10319909,HILLSBOROUGH CO.,Tampa,03/13/1993,20,Thunderstorm Wind,0, ,0,0,5000000,0,FL,EST, , ,C,57, ,0,0, , ,0,0,0, ,0, , , , , , ,70
10319799,SARASOTA CO.,Sarasota,03/13/1993,20,Thunderstorm Wind,51, ,0,0,0,0,FL,EST, , ,C,115, ,0,0, , ,0,0,0, ,0, , , , , , ,71
10320171,MARION CO., ,03/13/1993,30,Thunderstorm Wind,0, ,0,0,50000,0,FL,EST, , ,C,83, ,0,0, , ,0,0,0, ,0, ,E Portion, , , , ,72
10320155,LAKE CO.,Mt.  Dora,03/13/1993,30,Tornado,0,F2,1,60,5000000,0,FL,EST, , ,C,69, ,0,0, , ,30,200,0, ,0, , , , , , ,73
10319231,SUMTER CO.,Bushnell,03/13/1993,35,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,119, ,0,0, , ,0,0,0, ,0, , , , , , ,74
10317815,FLZ001 - 023 CO.,Countywide,03/13/1993,35,Thunderstorm Wind,0, ,0,0,5000000,0,FL,EST, , ,C,0, ,0,0, , ,0,0,0, ,0, , , , , , ,75
10320069,MANATEE CO., ,03/13/1993,35,Thunderstorm Wind,0, ,0,0,500000,0,FL,EST, , ,C,81, ,0,0, , ,0,0,0, ,0, , , , , , ,76
10319715,PASCO CO.,Zephyrhills,03/13/1993,35,Thunderstorm Wind,0, ,0,0,50000,0,FL,EST, , ,C,101, ,0,0, , ,0,0,0, ,0, , , , , , ,77
10320196,LEE CO.,N Fort Myers,03/13/1993,36,Thunderstorm Wind,0, ,0,0,500000,0,FL,EST, , ,C,71, ,0,0, , ,0,0,0, ,0, , , , , , ,78
10319748,PINELLAS CO.,St.  Petersburg,03/13/1993,38,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,103, ,0,0, , ,0,0,0, ,0, , , , , , ,79
10319850,POLK CO.,Alturas,03/13/1993,45,Thunderstorm Wind,0, ,0,0,500000,0,FL,EST, , ,C,105, ,0,0, , ,0,0,0, ,0, , , , , , ,80
10319800,SARASOTA CO.,Fruitville,03/13/1993,47,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,115, ,0,0, , ,0,0,0, ,0, , , , , , ,81
10317837,DUVAL CO.,Jacksonville,03/13/1993,100,Tornado,0,F1,0,0,5000000,0,FL,EST, , ,C,31, ,0,0, , ,.8,50,0, ,0, , , , , , ,82
10319852,POLK CO.,Bartow to,03/13/1993,100,Tornado,0,F0,0,0,500,0,FL,EST, , ,C,105, ,0,0, , ,.1,10,0, ,0, ,Lakeland, , , , ,83
10317838,DUVAL CO.,Jacksonville,03/13/1993,110,Tornado,0,F0,0,0,500000,0,FL,EST, , ,C,31, ,0,0, , ,.1,10,0, ,0, , , , , , ,84
10319645,ORANGE CO.,Disney World,03/13/1993,110,Thunderstorm Wind,62, ,0,0,500,0,FL,EST, , ,C,95, ,0,0, , ,0,0,0, ,0, , , , , , ,85
10319853,POLK CO.,Auburndale,03/13/1993,113,Thunderstorm Wind,0, ,0,0,50000,0,FL,EST, , ,C,105, ,0,0, , ,0,0,0, ,0, , , , , , ,86
10317788,FLAGLER CO., ,03/13/1993,115,Thunderstorm Wind,0, ,0,0,500000,0,FL,EST, , ,C,35, ,0,0, , ,0,0,0, ,0, , , , , , ,87
10319884,POLK CO.,Highlands City,03/13/1993,115,Thunderstorm Wind,0, ,0,0,5000000,0,FL,EST, , ,C,105, ,0,0, , ,0,0,0, ,0, , , , , , ,88
10319344,VOLUSIA CO.,Deland,03/13/1993,120,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,127, ,0,0, , ,0,0,0, ,0, , , , , , ,89
10319877,SEMINOLE CO.,Sanford,03/13/1993,120,Thunderstorm Wind,0, ,0,0,500,0,FL,EST, , ,C,117, ,0,0, , ,0,0,0, ,0, , , , , , ,90
10319345,VOLUSIA CO., ,03/13/1993,122,Thunderstorm Wind,53, ,0,0,0,0,FL,EST, , ,C,127, ,0,0, , ,0,0,0, ,0, ,Daytona Beach, , , , ,91
10319885,POLK CO.,Lakeland,03/13/1993,125,Thunderstorm Wind,0, ,0,0,500,0,FL,EST, , ,C,105, ,0,0, , ,0,0,0, ,0, , , , , , ,92
10319346,VOLUSIA CO.,Ormond Beach,03/13/1993,126,Thunderstorm Wind,0, ,0,0,50000,0,FL,EST, , ,C,127, ,0,0, , ,0,0,0, ,0, , , , , , ,93
10317839,DUVAL CO.,Jacksonville,03/13/1993,130,Thunderstorm Wind,64, ,0,0,0,0,FL,EST, , ,C,31, ,0,0, , ,0,0,0, ,0, , , , , , ,94
10319347,VOLUSIA CO.,Port Orange,03/13/1993,130,Thunderstorm Wind,0, ,0,0,500,0,FL,EST, , ,C,127, ,0,0, , ,0,0,0, ,0, , , , , , ,95
10319117,ST. JOHNS CO.,Hastings,03/13/1993,130,Thunderstorm Wind,0, ,0,0,500,0,FL,EST, , ,C,109, ,0,0, , ,0,0,0, ,0, , , , , , ,96
10319886,POLK CO.,Winterhaven,03/13/1993,140,Thunderstorm Wind,0, ,0,0,5000,0,FL,EST, , ,C,105, ,0,0, , ,0,0,0, ,0, , , , , , ,97
10319348,VOLUSIA CO.,Holly Hill,03/13/1993,150,Thunderstorm Wind,55, ,0,0,5000,0,FL,EST, , ,C,127, ,0,0, , ,0,0,0, ,0, , , , , , ,98
