EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
550101,BREVARD (ZONE), ,01/01/2015,700,High Surf, , ,1,0,0,0,FL,EST-5, ,91785,Z,47,MLB,0,0,Newspaper, , , , , , , , , , , , ,1
550102,BREVARD (ZONE), ,01/08/2015,400,High Surf, , ,0,1,0,0,FL,EST-5, ,91786,Z,47,MLB,0,0,Newspaper, , , , , , , , , , , , ,2
550096,SARASOTA CO.,MANASOTA,01/24/2015,342,Tornado, ,EF0,0,0,20000,0,FL,EST-5, ,91782,C,115,TBW,0,0,NWS Storm Survey, ,2.38,50,2,ENE,3,SSE,WARM MINERAL SPRINGS,26.989,-82.2878,27.0079,-82.2554,3
550341,CHARLOTTE CO.,EL JOBEAN,01/24/2015,345,Tornado, ,EF0,0,0,10000,0,FL,EST-5, ,91782,C,15,TBW,0,0,NWS Storm Survey, ,2.51,50,5,NNW,5,NNW,EL JOBEAN,27.0079,-82.2554,27.02,-82.2376,4
550097,HIGHLANDS CO.,(AGR)AVON PARK,01/24/2015,455,Thunderstorm Wind,43, ,0,0,15000,0,FL,EST-5,EG,91782,C,55,TBW,0,0,Emergency Manager, , , ,4,NNW,4,NNW,(AGR)AVON PARK,27.6305,-81.556,27.6305,-81.556,5
551748,MANATEE CO.,CEDAR HAMMOCK,02/05/2015,226,Thunderstorm Wind,40, ,0,0,50000,0,FL,EST-5,EG,92094,C,81,TBW,0,0,Broadcast Media, , , ,0,S,0,S,CEDAR HAMMOCK,27.4771,-82.5294,27.4771,-82.5294,6
551749,LEE CO.,BUCKINGHAM,02/05/2015,445,Thunderstorm Wind,43, ,0,0,3000,0,FL,EST-5,EG,92094,C,71,TBW,0,0,Broadcast Media, , , ,3,ESE,3,ESE,BUCKINGHAM,26.6505,-81.6942,26.6505,-81.6942,7
551138,ST. LUCIE CO.,WHITE CITY,02/05/2015,553,Thunderstorm Wind,52, ,0,0,1000,0,FL,EST-5,EG,91973,C,111,MLB,0,0,Emergency Manager, , , ,1,S,1,S,WHITE CITY,27.36,-80.33,27.36,-80.33,8
560385,PALM BEACH CO.,BOCA RATON,02/05/2015,736,Tornado, ,EF1,0,0,5000,0,FL,EST-5, ,93333,C,99,MFL,0,0,NWS Storm Survey, ,0.3,70,5,WNW,5,WNW,BOCA RATON,26.3839,-80.153,26.3863,-80.1489,9
565137,PALM BEACH CO.,BOCA RATON,02/05/2015,737,Tornado, ,EF0,0,0,8000,0,FL,EST-5, ,93333,C,99,MFL,0,0,NWS Storm Survey, ,1.1,50,5,WNW,4,NW,BOCA RATON,26.3874,-80.1434,26.3926,-80.1266,10
560386,BROWARD CO.,DEERFIELD BEACH,02/05/2015,742,Thunderstorm Wind,50, ,0,0,0,0,FL,EST-5,EG,93333,C,11,MFL,0,0,Emergency Manager, , , ,15,NNW,15,NNW,DEERFIELD BEACH,26.5283,-80.1638,26.5283,-80.1638,11
554204,LEON CO.,SOUTHWOOD,02/25/2015,2030,Thunderstorm Wind,50, ,0,0,1000,0,FL,EST-5,EG,92495,C,73,TAE,0,0,911 Call Center, , , ,2,N,2,N,SOUTHWOOD,30.4146,-84.2098,30.4146,-84.2098,12
554205,WAKULLA CO.,CRAWFORDVILLE,02/25/2015,2050,Thunderstorm Wind,50, ,0,0,4000,0,FL,EST-5,EG,92495,C,129,TAE,0,0,911 Call Center, , , ,0,N,0,N,CRAWFORDVILLE,30.17,-84.37,30.17,-84.37,13
554206,JEFFERSON CO.,WAUKEENAH,02/25/2015,2100,Thunderstorm Wind,50, ,0,0,1000,0,FL,EST-5,EG,92495,C,65,TAE,0,0,911 Call Center, , , ,0,N,0,N,WAUKEENAH,30.41,-83.95,30.41,-83.95,14
554207,JEFFERSON CO.,MONTICELLO,02/25/2015,2100,Thunderstorm Wind,50, ,0,0,5000,0,FL,EST-5,EG,92495,C,65,TAE,0,0,Broadcast Media, , , ,0,N,0,N,MONTICELLO,30.54,-83.87,30.54,-83.87,15
554208,JEFFERSON CO.,LAMONT,02/25/2015,2115,Thunderstorm Wind,50, ,0,0,2000,0,FL,EST-5,EG,92495,C,65,TAE,0,0,Public, , , ,0,N,0,N,LAMONT,30.37,-83.81,30.37,-83.81,16
554209,MADISON CO.,GREENVILLE,02/25/2015,2125,Thunderstorm Wind,50, ,0,0,1000,0,FL,EST-5,EG,92495,C,79,TAE,0,0,911 Call Center, , , ,3,E,3,E,GREENVILLE,30.4691,-83.5796,30.4691,-83.5796,17
554210,MADISON CO.,SIRMANS,02/25/2015,2145,Thunderstorm Wind,50, ,0,0,1000,0,FL,EST-5,EG,92495,C,79,TAE,0,0,911 Call Center, , , ,7,WSW,7,WSW,SIRMANS,30.3221,-83.7775,30.3221,-83.7775,18
554211,MADISON CO.,LEE,02/25/2015,2205,Thunderstorm Wind,50, ,0,0,1000,0,FL,EST-5,EG,92495,C,79,TAE,0,0,911 Call Center, , , ,4,E,4,E,LEE,30.4051,-83.24,30.4051,-83.24,19
558377,HAMILTON CO.,JENNINGS,02/25/2015,2230,Thunderstorm Wind,50, ,0,0,0,0,FL,EST-5,EG,93096,C,47,JAX,0,0,Trained Spotter, , , ,0,N,0,N,JENNINGS,30.6,-83.1,30.6,-83.1,20
554212,TAYLOR CO.,PERRY,02/25/2015,2245,Thunderstorm Wind,55, ,0,0,10000,0,FL,EST-5,EG,92495,C,123,TAE,0,0,911 Call Center, , , ,0,N,0,N,PERRY,30.11,-83.58,30.11,-83.58,21
554213,TAYLOR CO.,BOYD,02/25/2015,2300,Thunderstorm Wind,50, ,0,0,3000,0,FL,EST-5,EG,92495,C,123,TAE,0,0,911 Call Center, , , ,0,N,0,N,BOYD,30.18,-83.6,30.18,-83.6,22
554214,TAYLOR CO.,HAMPTON SPRINGS,02/25/2015,2315,Thunderstorm Wind,50, ,0,0,2000,0,FL,EST-5,EG,92495,C,123,TAE,0,0,911 Call Center, , , ,1,N,1,N,HAMPTON SPRINGS,30.0894,-83.6482,30.0894,-83.6482,23
558376,SUWANNEE CO.,LIVE OAK,02/25/2015,2330,Thunderstorm Wind,50, ,0,0,0,0,FL,EST-5,EG,93096,C,121,JAX,0,0,911 Call Center, , , ,1,SW,1,SW,LIVE OAK,30.29,-82.99,30.29,-82.99,24
554215,LAFAYETTE CO.,COOKS HAMMOCK,02/26/2015,20,Thunderstorm Wind,55, ,0,0,5000,0,FL,EST-5,EG,92495,C,67,TAE,0,0,Law Enforcement, , , ,0,N,0,N,MAYO,29.92,-83.27,30.05,-83.17,25
554216,DIXIE CO.,JENA,02/26/2015,40,Thunderstorm Wind,50, ,0,0,2000,0,FL,EST-5,EG,92495,C,29,TAE,0,0,Law Enforcement, , , ,0,N,0,N,JENA,29.66,-83.37,29.66,-83.37,26
554218,DIXIE CO.,CROSS CITY,02/26/2015,100,Thunderstorm Wind,50, ,0,0,2000,0,FL,EST-5,EG,92495,C,29,TAE,0,0,Law Enforcement, , , ,0,N,0,N,CROSS CITY,29.63,-83.12,29.63,-83.12,27
558375,COLUMBIA CO.,FT WHITE,02/26/2015,105,Thunderstorm Wind,50, ,0,0,0,0,FL,EST-5,EG,93096,C,23,JAX,0,0,State Official, , , ,3,NNW,3,NNW,FT WHITE,29.96,-82.73,29.96,-82.73,28
554219,DIXIE CO.,OLD TOWN,02/26/2015,110,Thunderstorm Wind,50, ,0,0,2000,0,FL,EST-5,EG,92495,C,29,TAE,0,0,Law Enforcement, , , ,0,N,0,N,OLD TOWN,29.6,-82.98,29.6,-82.98,29
558378,ALACHUA CO.,DAYVILLE,02/26/2015,210,Thunderstorm Wind,50, ,0,0,0,0,FL,EST-5,EG,93096,C,1,JAX,0,0,911 Call Center, , , ,1,WNW,1,WNW,DAYVILLE,29.64,-82.4,29.64,-82.4,30
553913,ST. LUCIE CO.,ELDRED,02/28/2015,800,Flood, , ,0,0,0,0,FL,EST-5, ,92417,C,111,MLB,0,0,Law Enforcement,Heavy Rain, , ,1,N,6,W,WHITE CITY,27.39,-80.3,27.37,-80.42,31
553911,MARTIN CO.,JENSEN BEACH,02/28/2015,1000,Flash Flood, , ,0,0,105000,0,FL,EST-5, ,92417,C,85,MLB,0,0,Emergency Manager,Heavy Rain, , ,2,ENE,3,NW,LIGHTHOUSE PT,27.26,-80.2,27.21,-80.3,32
565140,MIAMI-DADE CO.,LEMON CITY,02/28/2015,1400,Flash Flood, , ,0,0,3000,0,FL,EST-5, ,93336,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,WSW,1,SW,LEMON CITY,25.8111,-80.1954,25.8108,-80.1886,33
565139,PALM BEACH CO.,PALM BEACH GARDENS,02/28/2015,1410,Thunderstorm Wind,52, ,0,0,0,0,FL,EST-5,EG,93336,C,99,MFL,0,0,Social Media, , , ,6,WNW,6,WNW,PALM BEACH GARDENS,26.8292,-80.1608,26.8292,-80.1608,34
553875,OKEECHOBEE CO.,BASINGER,02/28/2015,1730,Flood, , ,0,0,0,0,FL,EST-5, ,92417,C,93,MLB,0,0,COOP Observer,Heavy Rain, , ,19,NNW,15,NW,BASINGER,27.63,-81.14,27.52,-81.21,35
558084,ST. LUCIE CO.,WHITE CITY,03/26/2015,1523,Thunderstorm Wind,56, ,0,0,50000,0,FL,EST-5,EG,93048,C,111,MLB,0,0,Emergency Manager, , , ,1,NE,1,NE,WHITE CITY,27.38,-80.32,27.38,-80.32,36
568783,PALM BEACH CO.,OKEELANTA,03/27/2015,1610,Thunderstorm Wind,56, ,0,0,0,0,FL,EST-5,EG,94524,C,99,MFL,0,0,Storm Chaser, , , ,4,S,4,S,OKEELANTA,26.56,-80.71,26.56,-80.71,37
568784,PALM BEACH CO.,WELLINGTON,03/27/2015,1626,Thunderstorm Wind,62, ,0,0,0,0,FL,EST-5,EG,94524,C,99,MFL,0,0,Storm Chaser, , , ,3,ESE,3,ESE,WELLINGTON,26.6496,-80.2062,26.6496,-80.2062,38
568282,BROWARD CO.,CORAL SPGS,03/27/2015,1632,Thunderstorm Wind,50, ,0,0,0,0,FL,EST-5,MG,94524,C,11,MFL,0,0,Mesonet, , , ,5,W,5,W,CORAL SPGS,26.2716,-80.295,26.2716,-80.295,39
568283,PALM BEACH CO.,PALM SPGS,03/27/2015,1638,Thunderstorm Wind,50, ,0,0,0,0,FL,EST-5,EG,94524,C,99,MFL,0,0,Broadcast Media, , , ,0,N,0,N,PALM SPGS,26.67,-80.05,26.67,-80.05,40
574557,BROWARD CO.,MARGATE,03/27/2015,1640,Thunderstorm Wind,48, ,0,1,0,0,FL,EST-5,EG,94524,C,11,MFL,0,0,Newspaper, , , ,2,S,2,S,MARGATE,26.2398,-80.2042,26.2398,-80.2042,41
568284,MIAMI-DADE CO.,BISCAYNE PARK,03/27/2015,1749,Thunderstorm Wind,43, ,1,0,0,0,FL,EST-5,EG,94524,C,86,MFL,0,0,Broadcast Media, , , ,1,NNE,1,NNE,BISCAYNE PARK,25.7879,-80.1438,25.7879,-80.1438,42
568789,PALM BEACH CO.,LOXAHATCHEE,03/31/2015,1530,Funnel Cloud, , ,0,0,0,0,FL,EST-5, ,94596,C,99,MFL,0,0,Broadcast Media, , , ,8,NNW,8,NNW,LOXAHATCHEE,26.78,-80.41,26.78,-80.41,43
568520,NASSAU CO.,BRYCEVILLE,04/12/2015,1545,Thunderstorm Wind,50, ,0,0,0,0,FL,EST-5,EG,94558,C,89,JAX,0,0,Department of Highways, , , ,5,W,5,W,BRYCEVILLE,30.39,-82.01,30.39,-82.01,44
