EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
613489,GULF CO.,STONEMILL CREEK,01/01/2016,0,Flood, , ,0,0,100000,0,FL,CST-6, ,102574,C,45,TAE,0,0,River/Stream Gage,Heavy Rain, , ,4,NNW,6,NE,STONEMILL CREEK,30.2,-85.2,30.2,-85.11,1
618069,MONROE CO.,KEY COLONY BEACH,01/08/2016,630,Tornado, ,EF0,0,0,2000,0,FL,EST-5, ,103405,C,87,KEY,0,0,Local Official, ,0.09,20,1,NNE,1,NNE,KEY COLONY BEACH,24.7315,-81.0139,24.7324,-81.0128,2
607557,LEE CO.,SAINT JAMES CITY,01/09/2016,1840,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,101524,C,71,TBW,0,0,Emergency Manager, , , ,2,NNW,2,NNW,SAINT JAMES CITY,26.5327,-82.0881,26.5327,-82.0881,3
607553,LEE CO.,MATLACHA,01/09/2016,1845,Tornado, ,EF2,0,3,2000000,0,FL,EST-5, ,101524,C,71,TBW,0,0,NWS Storm Survey, ,3.35,182,4,SSE,5,NNE,PUNTA RASSA,26.57,-82.037,26.575,-81.983,4
607345,LEE CO.,FT MYERS BEACH,01/09/2016,1935,Thunderstorm Wind,59.00, ,0,0,0,0,FL,EST-5,EG,101524,C,71,TBW,0,0,Mesonet, , , ,3,NNW,3,NNW,FT MYERS BEACH,26.49,-81.96,26.49,-81.96,5
608589,GULF CO.,WHITE CITY,01/15/2016,412,Thunderstorm Wind,50.00, ,0,0,2000,0,FL,CST-6,EG,101773,C,45,TAE,0,0,911 Call Center, , , ,2,SW,2,SW,WHITE CITY,29.855,-85.25,29.855,-85.25,6
608590,FRANKLIN CO.,THIRTEEN MILE,01/15/2016,520,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,101773,C,37,TAE,0,0,911 Call Center, , , ,1,NW,1,NW,THIRTEEN MILE,29.7092,-85.1999,29.7092,-85.1999,7
608591,FRANKLIN CO.,BUCK SIDING,01/15/2016,535,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,101773,C,37,TAE,0,0,911 Call Center, , , ,1,SSW,1,SSW,BUCK SIDING,29.8699,-84.9757,29.8699,-84.9757,8
608592,FRANKLIN CO.,CARRABELLE,01/15/2016,600,Thunderstorm Wind,50.00, ,0,0,1000,0,FL,EST-5,EG,101773,C,37,TAE,0,0,Emergency Manager, , , ,1,S,1,S,CARRABELLE,29.84,-84.66,29.84,-84.66,9
608593,WAKULLA CO.,CRAWFORDVILLE,01/15/2016,624,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,101773,C,129,TAE,0,0,911 Call Center, , , ,0,W,0,W,CRAWFORDVILLE,30.1696,-84.3763,30.1696,-84.3763,10
608594,TAYLOR CO.,HAMPTON SPRINGS,01/15/2016,730,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,101773,C,123,TAE,0,0,911 Call Center, , , ,4,SSE,4,SSE,HAMPTON SPRINGS,30.03,-83.63,30.03,-83.63,11
611014,FLAGLER CO.,PALM COAST,01/15/2016,945,Thunderstorm Wind,35.00, ,0,0,200,0,FL,EST-5,EG,102208,C,35,JAX,0,0,Emergency Manager, , , ,0,N,0,N,PALM COAST,29.57,-81.21,29.57,-81.21,12
609052,SARASOTA CO.,GULF SHRS,01/15/2016,1100,Thunderstorm Wind,50.00, ,0,0,50000,0,FL,EST-5,EG,101853,C,115,TBW,0,0,Broadcast Media, , , ,1,NE,1,NE,GULF SHRS,27.0586,-82.4134,27.0586,-82.4134,13
609325,LEE CO.,WHISKEY CREEK,01/15/2016,1110,Tornado, ,EF1,0,0,200000,0,FL,EST-5, ,101853,C,71,TBW,0,0,NWS Storm Survey, ,0.19,45,2,SSW,2,SSW,WHISKEY CREEK,26.5503,-81.9126,26.552,-81.9102,14
609326,LEE CO.,SOUTHWEST INTERNATIONAL AIRPORT,01/15/2016,1114,Thunderstorm Wind,50.00, ,0,0,75000,0,FL,EST-5,EG,101853,C,71,TBW,0,0,Broadcast Media, , , ,3,NNE,3,NNE,SOUTHWEST INTERNATIONAL AIRPORT,26.57,-81.75,26.57,-81.75,15
609048,LEE CO.,SOUTHWEST INTERNATIONAL AIRPORT,01/15/2016,1123,Thunderstorm Wind,52.00, ,0,0,0,0,FL,EST-5,MG,101853,C,71,TBW,0,0,ASOS, , , ,0,NE,0,NE,SOUTHWEST INTERNATIONAL AIRPORT,26.5337,-81.7557,26.5337,-81.7557,16
609327,LEE CO.,BUCKINGHAM,01/15/2016,1130,Thunderstorm Wind,70.00, ,0,0,300000,0,FL,EST-5,EG,101853,C,71,TBW,0,0,NWS Storm Survey, , , ,5,S,5,S,BUCKINGHAM,26.6,-81.72,26.6,-81.72,17
609328,LEE CO.,LEHIGH ACRES,01/15/2016,1135,Thunderstorm Wind,70.00, ,0,0,40000,0,FL,EST-5,EG,101853,C,71,TBW,0,0,NWS Storm Survey, , , ,2,NE,2,NE,LEHIGH ACRES,26.62,-81.6,26.62,-81.6,18
609329,DE SOTO CO.,LANSING,01/15/2016,1140,Thunderstorm Wind,55.00, ,0,0,100000,0,FL,EST-5,EG,101853,C,27,TBW,0,0,State Official, , , ,3,SSW,3,SSW,LANSING,27.21,-81.92,27.21,-81.92,19
