EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
203654,PUTNAM CO.,FEDERAL PT,01/20/2010,2006,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,35211,C,107,JAX,0,0,COOP Observer, , , ,2,SW,2,SW,FEDERAL PT,29.71,-81.54,29.71,-81.54,1
213798,SANTA ROSA CO.,BERRYDALE,01/20/2010,2250,Flash Flood, , ,0,0,0,0,FL,CST-6, ,36775,C,113,MOB,0,0,County Official,Heavy Rain, , ,1,E,1,E,BERRYDALE,30.8988,-86.995,30.8982,-86.9952,2
213809,SANTA ROSA CO.,CHUMUCKLA,01/20/2010,2250,Flash Flood, , ,0,0,0,0,FL,CST-6, ,36775,C,113,MOB,0,0,County Official,Heavy Rain, , ,1,ENE,1,ENE,CHUMUCKLA,30.7807,-87.2111,30.7791,-87.2111,3
213817,ESCAMBIA CO.,BRATT,01/21/2010,300,Flash Flood, , ,0,0,0,0,FL,CST-6, ,36775,C,33,MOB,0,0,County Official,Heavy Rain, , ,2,WSW,2,WSW,BRATT,30.9629,-87.4548,30.9578,-87.4534,4
213816,ESCAMBIA CO.,SOUTH FLOMATON,01/21/2010,300,Flash Flood, , ,0,0,0,0,FL,CST-6, ,36775,C,33,MOB,0,0,County Official,Heavy Rain, , ,2,ENE,2,ENE,SOUTH FLOMATON,30.9958,-87.2388,30.9901,-87.2318,5
213821,ESCAMBIA CO.,PINEVILLE,01/21/2010,300,Flash Flood, , ,0,0,0,0,FL,CST-6, ,36775,C,33,MOB,0,0,County Official,Heavy Rain, , ,4,S,5,NW,ENON,30.839,-87.5758,30.8315,-87.5698,6
213820,ESCAMBIA CO.,OAK GROVE,01/21/2010,300,Flash Flood, , ,0,0,0,0,FL,CST-6, ,36775,C,33,MOB,0,0,County Official,Heavy Rain, , ,1,SSW,1,SSW,OAK GROVE,30.9044,-87.4416,30.9014,-87.4415,7
213826,SANTA ROSA CO.,INDIAN FORD,01/21/2010,400,Flash Flood, , ,0,0,0,0,FL,CST-6, ,36775,C,113,MOB,0,0,County Official,Heavy Rain, , ,5,NNE,5,NNE,INDIAN FORD,30.7844,-86.8987,30.7831,-86.8971,8
229458,BAY CO.,PINE LOG,01/21/2010,400,Flash Flood, , ,0,0,0,0,FL,CST-6, ,38875,C,5,TAE,0,0,Emergency Manager,Heavy Rain, , ,38,N,28,NNE,BETTS,30.9418,-85.8691,30.8749,-85.144,9
229455,WAKULLA CO.,SOPCHOPPY,01/21/2010,400,Flash Flood, , ,0,0,0,0,FL,EST-5, ,38875,C,129,TAE,0,0,Emergency Manager,Heavy Rain, , ,0,NW,48,SW,SANBORN,30.0648,-84.4849,29.6742,-85.2484,10
229456,LEON CO.,BLOXHAM,01/21/2010,400,Flash Flood, , ,0,0,0,0,FL,EST-5, ,38875,C,73,TAE,0,0,Emergency Manager,Heavy Rain, , ,69,WSW,66,WNW,BLOXHAM,30.1836,-85.7483,30.8655,-85.5725,11
