EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
145027,WAKULLA CO.,BETHEL,01/07/2009,500,Thunderstorm Wind,50, ,0,0,5000,0,FL,EST-5,EG,24919,C,129,TAE,0,0,Public, , , ,4,NW,4,NW,BETHEL,30.2909,-84.3674,30.2909,-84.3674,1
139665,SUWANNEE (ZONE), ,01/07/2009,630,High Wind,50, ,0,0,1000,0,FL,EST-5,EG,23963,Z,21,JAX,0,0,Emergency Manager, , , , , , , , , , , , ,2
146261,LEVY CO.,CHIEFLAND,01/07/2009,835,Thunderstorm Wind,39, ,0,0,500,0,FL,EST-5,EG,25085,C,75,TBW,0,0,Emergency Manager, , , ,0,N,0,N,CHIEFLAND,29.48,-82.86,29.48,-82.86,3
139664,DUVAL (ZONE), ,01/07/2009,851,High Wind,50, ,0,0,0,0,FL,EST-5,MG,23963,Z,25,JAX,0,0,ASOS, , , , , , , , , , , , ,4
139666,FLAGLER (ZONE), ,01/07/2009,1110,Strong Wind,45, ,0,0,1000,0,FL,EST-5,EG,23963,Z,38,JAX,0,0,Emergency Manager, , , , , , , , , , , , ,5
146250,SARASOTA CO.,RIDGE WOOD HEIGHTS,01/13/2009,1500,Thunderstorm Wind,43, ,0,1,1000,0,FL,EST-5,EG,25080,C,115,TBW,0,0,Newspaper, , , ,1,NE,1,NE,RIDGE WOOD HEIGHTS,27.2994,-82.4949,27.2994,-82.4949,6
146249,SARASOTA CO.,BELSPUR,01/13/2009,1505,Thunderstorm Wind,39, ,0,0,500,0,FL,EST-5,EG,25080,C,115,TBW,0,0,Public, , , ,3,ENE,3,ENE,BELSPUR,27.34,-82.41,27.34,-82.41,7
157018,MONROE CO.,MARATHON FLIGHT STRI,02/02/2009,1958,Thunderstorm Wind,52, ,0,0,0,0,FL,EST-5,MG,26807,C,87,KEY,0,0,ASOS, , , ,0,NNE,0,NNE,MARATHON FLIGHT STRI,24.7264,-81.0477,24.7264,-81.0477,8
157021,MONROE CO.,KEY COLONY BEACH,02/02/2009,2215,Thunderstorm Wind,61, ,0,0,1500,0,FL,EST-5,EG,26807,C,87,KEY,0,0,NWS Storm Survey, , , ,1,N,1,N,KEY COLONY BEACH,24.7335,-81.0188,24.7335,-81.0188,9
154799,WALTON CO.,GLENDALE,02/18/2009,2140,Thunderstorm Wind,65, ,0,0,0,0,FL,CST-6,EG,26474,C,131,TAE,0,0,Trained Spotter, , , ,3,NNE,3,NNE,GLENDALE,30.9028,-86.0861,30.9028,-86.0861,10
