EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
5492428,LIBERTY CO.,SUMATRA,01/02/2006,1255,Tornado, ,F0,0,0,10000,0,FL,EST, ,1204091,C,77,TAE,0,0,EMERGENCY MANAGER, ,0.2,50, , , , ,SUMATRA,30.02,-84.98,30.02,-84.98,1
5492529,LEON CO.,TALLAHASSEE,01/02/2006,1315,Thunderstorm Wind,50, ,0,0,15000,0,FL,EST,EG,1204092,C,73,TAE,0,0,LAW ENFORCEMENT, , , ,11,NE,12,NE,TALLAHASSEE,30.57,-84.15,30.57,-84.15,2
5492531,WAKULLA CO.,SOUTHWEST PORTION,01/02/2006,1440,Flash Flood, , ,0,0,1000,0,FL,EST, ,1204094,C,129,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,SOUTHWEST PORTION,30.1,-84.48,30.1,-84.48,3
5482599,DUVAL CO.,ARLINGTON,01/02/2006,1800,Heavy Rain, , ,0,0,0,0,FL,EST, ,1202425,C,31,JAX,0,0,TRAINED SPOTTER, , , , , , , ,ARLINGTON, , , , ,4
5482596,ALACHUA CO.,GAINESVILLE,01/02/2006,2030,Heavy Rain, , ,0,0,0,0,FL,EST, ,1202422,C,1,JAX,0,0,TRAINED SPOTTER, , , , , , , ,GAINESVILLE, , , , ,5
5487361,ESCAMBIA CO.,MOLINO,01/13/2006,945,Thunderstorm Wind,50, ,0,0,15000,0,FL,CST,EG,1203737,C,33,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,MOLINO,30.72,-87.32,30.72,-87.32,6
5487740,OKALOOSA CO.,BAKER,01/13/2006,1041,Tornado, ,F0,0,13,2000000,0,FL,CST, ,1203740,C,91,MOB,0,0,EMERGENCY MANAGER, ,4,50, , ,4,NE,BAKER,30.8,-86.7,30.83,-86.65,7
5487739,ESCAMBIA CO.,PARADISE BEACH,01/13/2006,1045,Thunderstorm Wind,50, ,0,0,20000,0,FL,CST,EG,1203739,C,33,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,PARADISE BEACH,30.4,-87.42,30.4,-87.42,8
5487741,SANTA ROSA CO.,BERRYDALE,01/13/2006,1056,Tornado, ,F1,0,0,500000,0,FL,CST, ,1203741,C,113,MOB,0,0,EMERGENCY MANAGER, ,0.8,75,4,S,4,S,BERRYDALE,30.85,-87.02,30.85,-87.02,9
5487745,ESCAMBIA CO.,BELLEVIEW,01/17/2006,1050,Thunderstorm Wind,50, ,0,0,10000,0,FL,CST,EG,1203745,C,33,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,BELLEVIEW,30.47,-87.3,30.47,-87.3,10
5492381,LEON CO.,WEST PORTION,02/02/2006,1700,Flash Flood, , ,0,0,0,0,FL,EST, ,1204422,C,73,TAE,0,0,GOVT OFFICIAL, , , , , , , ,WEST PORTION,30.5,-84.3,30.5,-84.3,11
5488600,HAMILTON CO.,JENNINGS,02/02/2006,1800,Heavy Rain, , ,0,0,0,0,FL,EST, ,1203092,C,47,JAX,0,0,TRAINED SPOTTER, , , ,5,SW,5,SW,JENNINGS, , , , ,12
5488681,NASSAU CO.,HILLIARD,02/02/2006,1855,Thunderstorm Wind,45, ,0,0,10000,0,FL,EST,EG,1203094,C,89,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,HILLIARD,30.68,-81.92,30.68,-81.92,13
5492932,PINELLAS CO.,MADEIRA BEACH,02/03/2006,1100,Flash Flood, , ,0,0,2000000,0,FL,EST, ,1204408,C,103,TBW,0,0,NWS STORM SURVEY, , , , , ,6,NE,PINELLAS PARK,27.8,-82.8,27.9,-82.65,14
5492110,HILLSBOROUGH CO.,(TPA)TAMPA INTL ARPT,02/03/2006,1230,Flash Flood, , ,0,1,100000,0,FL,EST, ,1204408,C,57,TBW,0,0,NWS STORM SURVEY, , , , , , , ,TEMPLE TERRACE,27.98,-82.53,28.05,-82.38,15
5488699,BRADFORD CO.,NEW RIVER,02/03/2006,2000,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1203112,C,7,JAX,0,0,TRAINED SPOTTER, , , , , , , ,NEW RIVER,29.97,-82.27,29.97,-82.27,16
5488701,SUWANNEE CO.,LIVE OAK,02/03/2006,2006,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1203114,C,121,JAX,0,0,LAW ENFORCEMENT, , , ,2,N,2,N,LIVE OAK, , , , ,17
5488781,PUTNAM CO.,PALATKA,02/03/2006,2110,Heavy Rain,272, ,0,0,0,0,FL,EST, ,1203124,C,107,JAX,0,0,OFFICIAL NWS OBS., , , ,5,N,5,N,PALATKA, , , , ,18
5491538,COLLIER CO.,GOLDEN GATE,02/03/2006,2150,Heavy Rain, , ,0,0,60000,0,FL,EST, ,1204180,C,21,MFL,0,0,LAW ENFORCEMENT, , , , , , , ,GOLDEN GATE, , , , ,19
5492111,HERNANDO CO.,SPRING HILL,02/04/2006,600,Thunderstorm Wind,50, ,0,0,10000,0,FL,EST,EG,1204409,C,53,TBW,0,0,BROADCAST MEDIA, , , ,5,N,5,N,SPRING HILL,28.62,-82.45,28.62,-82.45,20
