EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER,,,
5394024,LEE (ZONE), ,04/13/2004,137,High Wind,50, ,0,0,300000,0,FL,EST,MG,1168763,Z,65,TBW,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , , , , , ,44
5387818,INLAND COLLIER (ZONE), ,04/13/2004,340,High Wind,50, ,0,0,5000,0,FL,EST,EG,1166650,Z,70,MFL,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,45,,,
5387817,HENDRY (ZONE), ,04/13/2004,414,High Wind,55, ,0,0,5000,0,FL,EST,EG,1166650,Z,66,MFL,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,46,,,
5387816,GLADES (ZONE), ,04/13/2004,430,High Wind,60, ,0,0,40000,0,FL,EST,EG,1166650,Z,63,MFL,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,47,,,
5387815,INLAND PALM BEACH (ZONE), ,04/13/2004,500,High Wind,64, ,0,0,150000,0,FL,EST,MG,1166650,Z,67,MFL,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,48,,,
5387814,BROWARD CO.,FT LAUDERDALE,04/13/2004,1400,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,EG,1166649,C,11,MFL,0,0,TRAINED SPOTTER, , , , , , , ,FT LAUDERDALE,26.13,-80.13,26.13,-80.13,49,,,
5383815,BROWARD CO.,PLANTATION,04/13/2004,1400,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1165902,C,11,MFL,0,0,TRAINED SPOTTER, , , , , , , ,PLANTATION, , , , ,50,,,
5387812,BROWARD CO.,FT LAUDERDALE,04/13/2004,1420,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1166647,C,11,MFL,0,0,LAW ENFORCEMENT, , , , , , , ,FT LAUDERDALE,26.13,-80.13,26.13,-80.13,51,,,
5390432,WALTON CO.,COUNTYWIDE,04/29/2004,2035,Thunderstorm Wind,55, ,0,0,200000,0,FL,EST,EG,1167982,C,131,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,30.62,-86.15,30.62,-86.15,52,,,
5390351,WASHINGTON CO.,CARYVILLE,04/29/2004,2135,Thunderstorm Wind,55, ,0,0,5000,0,FL,EST,EG,1167982,C,133,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,CARYVILLE,30.77,-85.82,30.77,-85.82,53,,,
5390350,HOLMES CO.,WESTVILLE,04/29/2004,2136,Tornado, ,F0,0,0,100000,0,FL,EST, ,1167982,C,59,TAE,0,0,GOVT OFFICIAL, ,0.5,75, , , , ,WESTVILLE,30.77,-85.85,30.77,-85.85,54,,,
5390436,CALHOUN CO.,ALTHA,04/30/2004,200,Thunderstorm Wind,50, ,0,0,10000,0,FL,EST,EG,1167982,C,13,TAE,0,0,TRAINED SPOTTER, , , ,4,SW,4,SW,ALTHA,30.53,-85.18,30.53,-85.18,55,,,
5396429,DUVAL CO.,JACKSONVILLE,04/30/2004,1815,Thunderstorm Wind,45, ,0,0,6000,0,FL,EST,EG,1170008,C,31,JAX,0,0,BROADCAST MEDIA, , , , , , , ,JACKSONVILLE,30.35,-81.67,30.35,-81.67,56,,,
5396431,DUVAL CO.,OCEANWAY,05/01/2004,1600,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1170010,C,31,JAX,0,0,FIRE DEPT/RESCUE SQUAD, , , ,2,E, , ,OCEANWAY,30.47,-81.6,30.47,-81.63,57,,,
5396505,DUVAL CO.,JACKSONVILLE HGTS,05/01/2004,1830,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1170012,C,31,JAX,0,0,TRAINED SPOTTER, , , ,10,W, , ,JACKSONVILLE HGTS,30.25,-815.1,30.25,-81.78,58,,,
5396430,FLAGLER CO.,BUNNELL,05/01/2004,1840,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1170009,C,35,JAX,0,0,GENERAL PUBLIC, , , , , , , ,BUNNELL,29.47,-81.27,29.47,-81.27,59,,,
5396512,ST. JOHNS CO.,ST AUGUSTINE,05/02/2004,1730,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,EG,1170019,C,109,JAX,0,0,FIRE DEPT/RESCUE SQUAD, , , ,6,W,6,W,ST AUGUSTINE,29.88,-81.42,29.88,-81.42,60,,,
5395942,LAKE CO.,FRUITLAND PARK,05/02/2004,1759,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1169467,C,69,MLB,0,0,LAW ENFORCEMENT, , , , , , , ,FRUITLAND PARK,28.85,-81.9,28.85,-81.9,61,,,
5395943,OSCEOLA CO.,ST CLOUD,05/02/2004,1800,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1169467,C,97,MLB,0,0,LAW ENFORCEMENT, , , , , , , ,ST CLOUD,28.25,-81.28,28.25,-81.28,62,,,
5395944,OSCEOLA CO.,NARCOOSEE,05/02/2004,1805,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1169467,C,97,MLB,0,0,TRAINED SPOTTER, , , , , , , ,NARCOOSEE,28.3,-81.23,28.3,-81.23,63,,,
5395945,OSCEOLA CO.,ST CLOUD,05/02/2004,1810,Thunderstorm Wind,50, ,0,0,12000,0,FL,EST,EG,1169467,C,97,MLB,0,0,EMERGENCY MANAGER, , , , , , , ,ST CLOUD,28.25,-81.28,28.25,-81.28,64,,,
5396513,FLAGLER CO.,ESPANOLA,05/02/2004,1830,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1170020,C,35,JAX,0,0,EMERGENCY MANAGER, , , ,7,NE,7,NE,ESPANOLA,29.57,-81.23,29.57,-81.23,65,,,
5395947,ORANGE CO.,ORLANDO,05/02/2004,1847,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1169467,C,95,MLB,0,0,TRAINED SPOTTER, , , , , , , ,ORLANDO,28.55,-81.37,28.55,-81.37,66,,,
5395949,ORANGE CO.,ORLANDO,05/02/2004,1900,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1169467,C,95,MLB,0,0,TRAINED SPOTTER, , , , , , , ,ORLANDO,28.55,-81.37,28.55,-81.37,67,,,
5395950,ORANGE CO.,ORLANDO,05/02/2004,1914,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1169467,C,95,MLB,0,0,TRAINED SPOTTER, , , , , , , ,ORLANDO,28.55,-81.37,28.55,-81.37,68,,,
5395951,SEMINOLE CO.,SANFORD,05/02/2004,1920,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1169467,C,117,MLB,0,0,LAW ENFORCEMENT, , , , , , , ,SANFORD,28.8,-81.27,28.8,-81.27,69,,,
5395952,SEMINOLE CO.,GENEVA,05/02/2004,1925,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1169467,C,117,MLB,0,0,LAW ENFORCEMENT, , , , , , , ,GENEVA,28.73,-81.12,28.73,-81.12,70,,,
5398189,WALTON CO.,GLENDALE,05/31/2004,1505,Thunderstorm Wind,50, ,0,0,1000,0,FL,EST,EG,1170438,C,131,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,GLENDALE,30.87,-86.12,30.87,-86.12,71,,,
5398193,JEFFERSON CO.,DILLS,05/31/2004,1805,Thunderstorm Wind,50, ,0,0,5000,0,FL,EST,EG,1170440,C,65,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,DILLS,30.62,-83.77,30.62,-83.77,72,,,
5398194,MADISON CO.,MADISON,05/31/2004,1815,Thunderstorm Wind,50, ,0,0,1000,0,FL,EST,EG,1170440,C,79,TAE,0,0,EMERGENCY MANAGER, , , ,5,NW,5,NW,MADISON,30.52,-83.47,30.52,-83.47,73,,,
5404649,MADISON CO.,MADISON,06/01/2004,1400,Thunderstorm Wind,50, ,0,0,1000,0,FL,EST,EG,1172740,C,79,TAE,0,0,EMERGENCY MANAGER, , , ,6,E,6,E,MADISON,30.47,-83.3,30.47,-83.3,74,,,
5404648,MADISON CO.,MADISON,06/01/2004,1400,Thunderstorm Wind,50, ,0,0,5000,0,FL,EST,EG,1172740,C,79,TAE,0,0,EMERGENCY MANAGER, , , ,3,S,3,S,MADISON,30.42,-83.4,30.42,-83.4,75,,,
5396624,HAMILTON CO.,JENNINGS,06/01/2004,1445,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1170130,C,47,JAX,0,0,GENERAL PUBLIC, , , ,5,W,5,W,JENNINGS, , , , ,76,,,
5404260,CITRUS CO.,HERNANDO,06/02/2004,957,Thunderstorm Wind,50, ,0,0,20000,0,FL,EST,EG,1172762,C,17,TBW,0,0,EMERGENCY MANAGER, , , , , , , ,HERNANDO,28.92,-82.37,28.92,-82.37,77,,,
5396609,MARION CO.,OCALA,06/02/2004,1030,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1170115,C,83,JAX,0,0,LAW ENFORCEMENT, , , ,5,SE,5,SE,OCALA,29.13,-82.07,29.13,-82.07,78,,,
5405760,SANTA ROSA CO.,MILTON,06/02/2004,1050,Thunderstorm Wind,50, ,0,0,8000,0,FL,CST,EG,1173393,C,113,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,MILTON,30.63,-87.03,30.63,-87.03,79,,,
5396607,FLAGLER CO.,BUNNELL,06/02/2004,1145,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,EG,1170113,C,35,JAX,0,0,EMERGENCY MANAGER, , , ,7,NNE,7,NNE,BUNNELL,29.57,-81.22,29.57,-81.22,80,,,
5396608,FLAGLER CO.,BUNNELL,06/02/2004,1145,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,EG,1170114,C,35,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,BUNNELL,29.47,-81.27,29.47,-81.27,81,,,
5396606,FLAGLER CO.,BUNNELL,06/02/2004,1146,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,EG,1170112,C,35,JAX,0,0,LAW ENFORCEMENT, , , ,7,NNE,7,NNE,BUNNELL,29.57,-81.22,29.57,-81.22,82,,,
5404660,HOLMES CO.,BONIFAY,06/02/2004,1315,Thunderstorm Wind,50, ,0,0,2000,0,FL,EST,EG,1172745,C,59,TAE,0,0,AMATEUR RADIO, , , , , , , ,BONIFAY,30.8,-85.67,30.8,-85.67,83,,,
5404722,BAY CO.,PANAMA CITY BEACH,06/02/2004,1330,Tornado, ,F0,0,0,10000,0,FL,EST, ,1172747,C,5,TAE,0,0,EMERGENCY MANAGER, ,0.2,50, , , , ,PANAMA CITY BEACH,30.18,-85.8,30.18,-85.8,84,,,
5396610,FLAGLER CO.,BUNNELL,06/02/2004,1400,Thunderstorm Wind,60, ,0,0,0,0,FL,EST,EG,1170116,C,35,JAX,0,0,EMERGENCY MANAGER, , , ,12,W,12,W,BUNNELL,29.47,-81.47,29.47,-81.47,85,,,
5404724,GADSDEN CO.,COUNTYWIDE,06/02/2004,1430,Thunderstorm Wind,50, ,0,0,2000,0,FL,EST,EG,1172748,C,39,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,30.55,-84.55,30.55,-84.55,86,,,
5407579,MARTIN CO.,HOBE SOUND,06/02/2004,1440,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1173452,C,85,MLB,0,0,TRAINED SPOTTER, , , , , , , ,HOBE SOUND,27.07,-80.13,27.07,-80.13,87,,,
5404725,LEON CO.,NORTHEAST PORTION,06/02/2004,1500,Thunderstorm Wind,50, ,0,0,1000,0,FL,EST,EG,1172748,C,73,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,NORTHEAST PORTION,30.55,-84.1,30.55,-84.1,88,,,
5404723,WAKULLA CO.,COUNTYWIDE,06/02/2004,1510,Thunderstorm Wind,50, ,0,0,1000,0,FL,EST,EG,1172748,C,129,TAE,0,0,TRAINED SPOTTER, , , , , , , ,COUNTYWIDE,30.13,-84.38,30.13,-84.38,89,,,
5396605,SUWANNEE CO.,LIVE OAK,06/02/2004,1545,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,EG,1170111,C,121,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,LIVE OAK,30.3,-82.98,30.3,-82.98,90,,,
5396604,PUTNAM CO.,INTERLACHEN,06/02/2004,1600,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,EG,1170110,C,107,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,INTERLACHEN,29.62,-81.9,29.62,-81.9,91,,,
5407580,BREVARD CO.,MERRITT IS,06/02/2004,1615,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1173452,C,9,MLB,0,0,EMERGENCY MANAGER, , , , , , , ,MERRITT IS,28.35,-80.72,28.35,-80.72,92,,,
5396602,COLUMBIA CO.,LAKE CITY,06/02/2004,1635,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,EG,1170108,C,23,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,LAKE CITY,30.18,-82.63,30.18,-82.63,93,,,
5396603,COLUMBIA CO.,WINFIELD,06/02/2004,1635,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,EG,1170109,C,23,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,WINFIELD,30.27,-82.68,30.27,-82.68,94,,,
5396611,COLUMBIA CO.,LAKE CITY,06/02/2004,1638,Thunderstorm Wind,56, ,0,0,0,0,FL,EST,EG,1170117,C,23,JAX,0,0,TRAINED SPOTTER, , , , , , , ,LAKE CITY,30.18,-82.63,30.18,-82.63,95,,,
5396600,COLUMBIA CO.,LAKE CITY,06/02/2004,1655,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1170106,C,23,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,LAKE CITY, , , , ,96,,,
5396599,COLUMBIA CO.,LAKE CITY,06/02/2004,1700,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,EG,1170105,C,23,JAX,0,0,TRAINED SPOTTER, , , , , , , ,LAKE CITY,30.18,-82.63,30.18,-82.63,97,,,
5396612,CLAY CO.,GREEN COVE SPGS,06/02/2004,1700,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1170118,C,19,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,GREEN COVE SPGS,30,-81.68,30,-81.68,98,,,
5396598,SUWANNEE CO.,DOWLING PARK,06/02/2004,1706,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1170104,C,121,JAX,0,0,TRAINED SPOTTER, , , , , , , ,DOWLING PARK,30.25,-83.23,30.25,-83.23,99,,,
5396597,ST. JOHNS CO.,VILANO BEACH,06/02/2004,1730,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,EG,1170103,C,109,JAX,0,0,TRAINED SPOTTER, , , , , , , ,VILANO BEACH,29.92,-81.3,29.92,-81.3,100,,,
5396596,ALACHUA CO.,GAINESVILLE,06/02/2004,1740,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,EG,1170102,C,1,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,GAINESVILLE,29.65,-82.32,29.65,-82.32,101,,,
5396539,DUVAL CO.,JACKSONVILLE HGTS,06/02/2004,1818,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,EG,1170100,C,31,JAX,0,0,BROADCAST MEDIA, , , , , , , ,JACKSONVILLE HGTS,30.25,-81.78,30.25,-81.78,102,,,
