EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER,,,
5127444,UNION CO.,LAKE BUTLER,01/24/2000,832,Thunderstorm Wind, , ,0,0,2500,0,FL,EST, ,2414723,C,125,JAX,0,0,TRAINED SPOTTER, , , , , , , ,LAKE BUTLER,30.02,-82.33,30.02,-82.33,13,,,
5127446,COLUMBIA CO.,LAKE CITY,01/24/2000,856,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,2414725,C,23,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,LAKE CITY,30.18,-82.63,30.18,-82.63,14,,,
5127447,UNION CO.,RAIFORD,01/24/2000,859,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,2414726,C,125,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,RAIFORD,30.07,-82.23,30.07,-82.23,15,,,
5127445,BAKER CO.,MACCLENNY,01/24/2000,930,Thunderstorm Wind, , ,0,0,2500,0,FL,EST, ,2414724,C,3,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,MACCLENNY,30.28,-82.12,30.28,-82.12,16,,,
5127449,DUVAL CO.,MANDARIN,01/24/2000,1015,Thunderstorm Wind, , ,0,0,3000,0,FL,EST, ,2414728,C,31,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,MANDARIN,30.17,-81.67,30.17,-81.67,17,,,
5127448,CLAY CO.,ORANGE PARK,01/24/2000,1023,Thunderstorm Wind, , ,0,0,3000,0,FL,EST, ,2414727,C,19,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,ORANGE PARK,30.17,-81.7,30.17,-81.7,18,,,
5134923,JACKSON CO.,COUNTYWIDE,02/13/2000,905,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1091366,C,63,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,30.72,-85.22,30.72,-85.22,19,,,
5134924,JACKSON CO.,MARIANNA,02/13/2000,935,Thunderstorm Wind, , ,0,0,125000,0,FL,EST, ,1091366,C,63,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,MARIANNA,30.78,-85.23,30.78,-85.23,20,,,
5133526,BAY CO.,PANAMA CITY,02/13/2000,2058,Thunderstorm Wind, , ,0,0,1000000,0,FL,EST, ,1091368,C,5,TAE,0,0,BROADCAST MEDIA, , , ,15,N,15,N,PANAMA CITY,30.38,-85.67,30.38,-85.67,21,,,
5133528,WASHINGTON CO.,GREENHEAD,02/13/2000,2115,Tornado, ,F1,0,0,300000,0,FL,EST, ,1091368,C,133,TAE,0,0,EMERGENCY MANAGER, ,0.5,50,4,SE,4,SE,GREENHEAD,30.47,-85.62,30.47,-85.62,22,,,
5133527,WASHINGTON CO.,GREENHEAD,02/13/2000,2118,Tornado, ,F1,0,0,750000,0,FL,EST, ,1091368,C,133,TAE,0,0,EMERGENCY MANAGER, ,0.5,50,8,E,8,E,GREENHEAD,30.5,-85.53,30.5,-85.53,23,,,
5134925,LEON CO.,TALLAHASSEE,02/14/2000,305,Thunderstorm Wind, , ,0,0,75000,0,FL,EST, ,1091366,C,73,TAE,0,0,BROADCAST MEDIA, , , , , , , ,TALLAHASSEE,30.45,-84.28,30.45,-84.28,24,,,
5133401,LEON CO.,TALLAHASSEE,02/14/2000,315,Thunderstorm Wind, , ,0,0,50000,0,FL,EST, ,1091366,C,73,TAE,0,0,BROADCAST MEDIA, , , ,10,E,10,E,TALLAHASSEE,30.45,-84.12,30.45,-84.12,25,,,
5135459,SUWANNEE CO.,LIVE OAK,02/14/2000,405,Thunderstorm Wind, , ,0,0,1500,0,FL,EST, ,1091712,C,121,JAX,0,0,TRAINED SPOTTER, , , , , , , ,LIVE OAK,30.3,-82.98,30.3,-82.98,26,,,
5135460,COLUMBIA CO.,LAKE CITY,02/14/2000,503,Thunderstorm Wind, , ,0,0,3000,0,FL,EST, ,1091713,C,23,JAX,0,0,TRAINED SPOTTER, , , , , , , ,LAKE CITY,30.18,-82.63,30.18,-82.63,27,,,
5127494,MIAMI-DADE CO.,KEY BISCAYNE,02/22/2000,915,Tornado, ,F0,0,0,0,0,FL,EST, ,1090205,C,86,MFL,0,0,NWS EMPLOYEE(OFF DUTY), ,0.1,10, , , , ,KEY BISCAYNE,25.67,-80.22,25.67,-80.22,28,,,
5127495,MIAMI-DADE CO.,KEY BISCAYNE,02/24/2000,1000,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1090206,C,86,MFL,0,0,METEOROLOGIST(NON NWS), , , ,1,E,1,E,KEY BISCAYNE, , , , ,29,,,
5135461,COLUMBIA CO.,FT WHITE,02/27/2000,518,Thunderstorm Wind, , ,0,0,2500,0,FL,EST, ,1091714,C,23,JAX,0,0,TRAINED SPOTTER, , , , , , , ,FT WHITE,29.92,-82.72,29.92,-82.72,30,,,
5135329,HOLMES CO.,BONIFAY,03/11/2000,1130,Thunderstorm Wind, , ,0,0,25000,0,FL,EST, ,1092120,C,59,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,BONIFAY,30.8,-85.67,30.8,-85.67,31,,,
5135330,JACKSON CO.,GRACEVILLE,03/11/2000,1204,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1092120,C,63,TAE,0,0,EMERGENCY MANAGER, , , ,4,S,4,S,GRACEVILLE, , , , ,32,,,
5135331,JACKSON CO.,GRAND RIDGE,03/11/2000,1516,Tornado, ,F1,0,0,200000,0,FL,EST, ,1092120,C,63,TAE,0,0,EMERGENCY MANAGER, ,2,75,2,N,3,NE,GRAND RIDGE,30.73,-85.02,30.73,-84.98,33,,,
5135332,JACKSON CO.,MALONE,03/11/2000,1810,Thunderstorm Wind, , ,0,0,75000,0,FL,EST, ,1092120,C,63,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,MALONE,30.95,-85.17,30.95,-85.17,34,,,
5135333,CALHOUN CO.,NORTHEAST PORTION,03/11/2000,1950,Thunderstorm Wind, , ,0,0,2500,0,FL,EST, ,1092120,C,13,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,NORTHEAST PORTION,30.47,-85.1,30.47,-85.1,35,,,
5133966,GADSDEN CO.,CENTRAL PORTION,03/11/2000,2025,Thunderstorm Wind, , ,0,0,100000,0,FL,EST, ,1092120,C,39,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,CENTRAL PORTION,30.57,-84.62,30.57,-84.62,36,,,
5136146,GADSDEN CO.,QUINCY,03/11/2000,2045,Tornado, ,F0,0,0,0,0,FL,EST, ,1092120,C,39,TAE,0,0,TRAINED SPOTTER, ,0,0,6,SE,6,SE,QUINCY,30.52,-84.52,30.52,-84.52,37,,,
5136606,BAY CO.,TYNDALL AFB,03/16/2000,1210,Thunderstorm Wind,70, ,0,0,0,0,FL,EST,M,1092125,C,5,TAE,0,0,METEOROLOGIST(NON NWS), , , , , , , ,TYNDALL AFB,30.07,-85.58,30.07,-85.58,38,,,
5136530,GULF CO.,PORT ST JOE,03/16/2000,1220,Tornado, ,F0,0,0,150000,0,FL,EST, ,1092125,C,45,TAE,0,0,GENERAL PUBLIC, ,0.2,50, , , , ,PORT ST JOE,29.82,-85.3,29.82,-85.3,39,,,
5136607,LEON CO.,TALLAHASSEE,03/16/2000,1417,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,1092125,C,73,TAE,0,0,EMERGENCY MANAGER, , , ,9,SSE,9,SSE,TALLAHASSEE,30.33,-84.23,30.33,-84.23,40,,,
5136471,CITRUS CO.,HERNANDO,03/16/2000,1440,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,1092649,C,17,TBW,0,0,LAW ENFORCEMENT, , , , , , , ,HERNANDO, , , , ,41,,,
5136608,LEON CO.,TALLAHASSEE,03/16/2000,1444,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,1092125,C,73,TAE,0,0,EMERGENCY MANAGER, , , ,18,NE,18,NE,TALLAHASSEE,30.63,-84.07,30.63,-84.07,42,,,
5137178,DUVAL CO.,JACKSONVILLE,03/16/2000,1600,Thunderstorm Wind, , ,0,0,4000,0,FL,EST, ,1092342,C,31,JAX,0,0,TRAINED SPOTTER, , , , , , , ,JACKSONVILLE,30.35,-81.67,30.35,-81.67,43,,,
5136476,MANATEE CO.,BRADENTON,03/18/2000,820,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,1092654,C,81,TBW,0,0,EMERGENCY MANAGER, , , ,4,E,4,E,BRADENTON, , , , ,44,,,
5136728,COLUMBIA CO.,LAKE CITY,03/26/2000,1600,Thunderstorm Wind, , ,0,0,500,0,FL,EST, ,1092375,C,23,JAX,0,0,LAW ENFORCEMENT, , , ,6,NNE,6,NNE,LAKE CITY,30.27,-82.6,30.27,-82.6,45,,,
5136729,BAKER CO.,SANDERSON,03/26/2000,1610,Thunderstorm Wind, , ,0,0,1500,0,FL,EST, ,1092375,C,3,JAX,0,0,TRAINED SPOTTER, , , ,5,W,5,W,SANDERSON,30.25,-82.35,30.25,-82.35,46,,,
5136475,LEE CO.,BOCA GRANDE,03/27/2000,1030,Tornado, ,F0,0,0,5000,0,FL,EST, ,1092653,C,71,TBW,0,0,NEWSPAPER, ,0.3,10,1,S,1,S,BOCA GRANDE,26.73,-82.27,26.73,-82.27,47,,,
5136472,POLK CO.,BABSON PARK,03/27/2000,1550,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,1092650,C,105,TBW,0,0,TRAINED SPOTTER, , , , , , , ,BABSON PARK,27.83,-81.53,27.83,-81.53,48,,,
5134387,OSCEOLA CO.,KISSIMMEE,03/27/2000,1630,Thunderstorm Wind,50, ,0,0,10000,0,FL,EST,E,1092078,C,97,MLB,0,0,TRAINED SPOTTER, , , , , , , ,KISSIMMEE,28.3,-81.4,28.3,-81.4,49,,,
5134388,BREVARD CO.,MELBOURNE,03/27/2000,1700,Thunderstorm Wind,51, ,0,0,0,0,FL,EST,M,1092078,C,9,MLB,0,0,LAW ENFORCEMENT, , , , , , , ,MELBOURNE,28.08,-80.6,28.08,-80.6,50,,,
5134389,LAKE CO.,ASTOR,03/27/2000,1848,Thunderstorm Wind,50, ,0,0,10000,0,FL,EST,E,1092078,C,69,MLB,0,0,EMERGENCY MANAGER, , , , , , , ,ASTOR,29.17,-81.53,29.17,-81.53,51,,,
5134390,VOLUSIA CO.,GLENWOOD,03/27/2000,1855,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,E,1092078,C,127,MLB,0,0,LAW ENFORCEMENT, , , ,7,W,7,W,GLENWOOD,29.1,-81.47,29.1,-81.47,52,,,
5134391,VOLUSIA CO.,PIERSON,03/27/2000,1858,Thunderstorm Wind,50, ,0,0,15000,0,FL,EST,E,1092078,C,127,MLB,0,0,LAW ENFORCEMENT, , , , , , , ,PIERSON,29.23,-81.47,29.23,-81.47,53,,,
5136418,NASSAU CO.,HILLIARD,03/27/2000,1950,Thunderstorm Wind, , ,0,0,3500,0,FL,EST, ,1092366,C,89,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,HILLIARD,30.68,-81.92,30.68,-81.92,54,,,
5132494,BROWARD CO.,DAVIE,03/28/2000,130,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,E,1091260,C,11,MFL,0,0,TRAINED SPOTTER, , , , , , , ,DAVIE,26.07,-80.23,26.07,-80.23,55,,,
5136260,ESCAMBIA CO.,WARRINGTON,03/29/2000,1630,Thunderstorm Wind,57, ,0,0,350000,0,FL,CST,M,1092309,C,33,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,WARRINGTON,30.38,-87.27,30.38,-87.27,56,,,
5132495,PALM BEACH CO.,BELLE GLADE,03/29/2000,1730,Tornado, ,F0,0,0,0,0,FL,EST, ,1091261,C,99,MFL,0,0,DEPT OF HIGHWAYS, ,0.1,10,1,NE,1,NE,BELLE GLADE,26.7,-80.65,26.7,-80.65,57,,,
5135324,BAY CO.,PANAMA CITY BEACH,03/29/2000,1904,Thunderstorm Wind,53, ,0,0,0,0,FL,EST,M,1092118,C,5,TAE,0,0,METEOROLOGIST(NON NWS), , , , , , , ,PANAMA CITY BEACH,30.18,-85.8,30.18,-85.8,58,,,
5135325,BAY CO.,LYNN HAVEN,03/29/2000,1918,Thunderstorm Wind, , ,0,0,15000,0,FL,EST, ,1092118,C,5,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,LYNN HAVEN,30.27,-85.68,30.27,-85.68,59,,,
5136526,BAY CO.,PANAMA CITY,03/29/2000,1920,Thunderstorm Wind, , ,0,0,300000,0,FL,EST, ,1092123,C,5,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,CALLOWAY,30.17,-85.67,30.15,-85.18,60,,,
5135326,GULF CO.,HONEYVILLE,03/29/2000,1953,Thunderstorm Wind, , ,0,0,15000,0,FL,EST, ,1092118,C,45,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,HONEYVILLE,30.05,-85.18,30.05,-85.18,61,,,
5136736,HAMILTON CO.,JASPER,03/30/2000,1230,Thunderstorm Wind, , ,0,0,2500,0,FL,EST, ,1092382,C,47,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,JASPER,30.52,-82.95,30.52,-82.95,62,,,
5136012,HAMILTON CO.,JASPER,03/30/2000,1230,Thunderstorm Wind,60, ,0,0,0,0,FL,EST,M,1092348,C,47,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,JASPER,30.52,-82.95,30.52,-82.95,63,,,
5136010,HAMILTON CO.,JENNINGS,03/30/2000,1315,Thunderstorm Wind, , ,0,0,2500,0,FL,EST, ,1092346,C,47,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,JENNINGS,30.6,-83.1,30.6,-83.1,64,,,
5136737,BAKER CO.,TAYLOR,03/30/2000,1400,Thunderstorm Wind, , ,0,0,500,0,FL,EST, ,1092383,C,3,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,TAYLOR,30.43,-82.28,30.43,-82.28,65,,,
5136720,NASSAU CO.,AMELIA CITY,03/30/2000,1420,Tornado, ,F0,0,0,2000,0,FL,EST, ,1092370,C,89,JAX,0,0,GENERAL PUBLIC, ,0.1,10, , , , ,AMELIA CITY,30.58,-81.47,30.58,-81.47,66,,,
5136719,SUWANNEE CO.,LIVE OAK,03/30/2000,1450,Tornado, ,F0,0,0,3000,0,FL,EST, ,1092369,C,121,JAX,0,0,EMERGENCY MANAGER, ,0.2,10,3,SSW,3,S,LIVE OAK,30.27,-83,30.25,-82.98,67,,,
5136422,COLUMBIA CO.,FT WHITE,03/30/2000,1500,Thunderstorm Wind, , ,0,0,3500,0,FL,EST, ,1092368,C,23,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,FT WHITE,29.92,-82.72,29.92,-82.72,68,,,
5136722,SUWANNEE CO.,LIVE OAK,03/30/2000,1530,Flash Flood, , ,0,0,3000,0,FL,EST, ,1092372,C,121,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,LIVE OAK, , , , ,69,,,
5136724,COLUMBIA CO.,COUNTYWIDE,03/30/2000,1530,Flash Flood, , ,0,0,3000,0,FL,EST, ,1092372,C,23,JAX,0,0,GENERAL PUBLIC, , , , , , , ,COUNTYWIDE, , , , ,70,,,
5136723,UNION CO.,COUNTYWIDE,03/30/2000,1530,Flash Flood, , ,0,0,2500,0,FL,EST, ,1092372,C,125,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE, , , , ,71,,,
5136860,COLUMBIA CO.,LAKE CITY,03/30/2000,1535,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,1092388,C,23,JAX,0,0,EMERGENCY MANAGER, , , ,5,S,5,S,LAKE CITY,30.12,-82.63,30.12,-82.63,72,,,
5136725,BAKER CO.,COUNTYWIDE,03/30/2000,1540,Flash Flood, , ,0,0,2500,0,FL,EST, ,1092372,C,3,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE, , , , ,73,,,
5136011,HAMILTON CO.,JASPER,03/30/2000,1540,Flash Flood, , ,0,0,3000,0,FL,EST, ,1092347,C,47,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,JASPER, , , , ,74,,,
5135932,UNION CO.,PROVIDENCE,03/30/2000,1540,Thunderstorm Wind, , ,0,0,50000,0,FL,EST, ,1092344,C,125,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,PROVIDENCE,30,-82.53,30,-82.53,75,,,
5136862,DUVAL CO.,RIVERVIEW,03/30/2000,1550,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1092390,C,31,JAX,0,0,TRAINED SPOTTER, , , , , , , ,RIVERVIEW, , , , ,76,,,
5136313,BRADFORD CO.,STARKE,03/30/2000,1550,Tornado, ,F0,0,0,30000,0,FL,EST, ,1092349,C,7,JAX,0,0,EMERGENCY MANAGER, ,5,10,4,S,1,N,STARKE,29.9,-82.1,29.97,-82.1,77,,,
5136859,CLAY CO.,KEYSTONE HGTS,03/30/2000,1635,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,1092387,C,19,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,KEYSTONE HGTS,29.78,-82.03,29.78,-82.03,78,,,
5136857,PUTNAM CO.,EAST PALATKA,03/30/2000,1700,Flash Flood, , ,0,0,1500,0,FL,EST, ,1092385,C,107,JAX,0,0,GENERAL PUBLIC, , , , , , , ,EAST PALATKA, , , , ,79,,,
5136858,PUTNAM CO.,INTERLACHEN,03/30/2000,1709,Thunderstorm Wind, , ,0,0,4000,0,FL,EST, ,1092386,C,107,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,INTERLACHEN,29.62,-81.9,29.62,-81.9,80,,,
5136738,PUTNAM CO.,EAST PALATKA,03/30/2000,1715,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,1092384,C,107,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,EAST PALATKA,29.65,-81.6,29.65,-81.6,81,,,
5137204,FLAGLER CO.,BUNNELL,03/30/2000,1750,Thunderstorm Wind, , ,0,0,50000,0,FL,EST, ,1092391,C,35,JAX,0,0,EMERGENCY MANAGER, , , ,6,W,6,W,BUNNELL,29.47,-81.37,29.47,-81.37,82,,,
5132496,HENDRY CO.,LA BELLE,03/31/2000,1007,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1091262,C,51,MFL,0,0,UNKNOWN, , , ,2,E,2,E,LA BELLE, , , , ,83,,,
5143795,ESCAMBIA CO.,WARRINGTON,04/03/2000,1745,Thunderstorm Wind,65, ,0,4,70000,0,FL,CST,E,1093777,C,33,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,WARRINGTON,30.38,-87.27,30.38,-87.27,84,,,
5143799,OKALOOSA CO.,CRESTVIEW,04/03/2000,1825,Thunderstorm Wind,50, ,0,0,10000,0,FL,CST,E,1093781,C,91,MOB,0,0,NEWSPAPER, , , , , , , ,CRESTVIEW,30.75,-86.6,30.75,-86.6,85,,,
5137875,MIAMI-DADE CO.,KENDALL,04/12/2000,1400,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1092951,C,86,MFL,0,0,GENERAL PUBLIC, , , , , , , ,KENDALL, , , , ,86,,,
5137876,PALM BEACH CO.,PAHOKEE,04/13/2000,1240,Tornado, ,F0,0,0,1000,0,FL,EST, ,1092952,C,99,MFL,0,0,AIRPLANE PILOT, ,0.1,10,6,NE,6,NE,PAHOKEE,26.88,-80.6,26.88,-80.6,87,,,
5142926,MARTIN CO.,PALM CITY,04/13/2000,1258,Thunderstorm Wind,50, ,0,0,3000,0,FL,EST,E,1094446,C,85,MLB,0,0,LAW ENFORCEMENT, , , ,2,W,2,W,PALM CITY,27.17,-801.13,27.17,-801.13,88,,,
5137877,BROWARD CO.,LAUDERHILL,04/14/2000,1100,Tornado, ,F0,0,0,4000,0,FL,EST, ,1092953,C,11,MFL,0,0,NEWSPAPER, ,0.1,5, , , , ,LAUDERHILL,26.1,-80.2,26.1,-80.2,89,,,
5137879,MIAMI-DADE CO.,MIAMI,04/14/2000,1300,Flash Flood, , ,0,0,10000,0,FL,EST, ,1092955,C,86,MFL,0,0,METEOROLOGIST(NON NWS), , , , , , , ,MIAMI, , , , ,90,,,
5137880,PALM BEACH CO.,BOYNTON BEACH,04/15/2000,1250,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1092956,C,99,MFL,0,0,GENERAL PUBLIC, , , ,15,W,15,W,BOYNTON BEACH, , , , ,91,,,
5137881,PALM BEACH CO.,BOYNTON BEACH,04/15/2000,1700,Tornado, ,F0,0,0,0,0,FL,EST, ,1092957,C,99,MFL,0,0,NEWSPAPER, ,0.1,10, , , , ,BOYNTON BEACH,26.52,-80.03,26.52,-80.03,92,,,
5137882,PALM BEACH CO.,BOYNTON BEACH,04/15/2000,1720,Tornado, ,F0,0,0,5000,0,FL,EST, ,1092958,C,99,MFL,0,0,NEWSPAPER, ,0.2,10, , , , ,BOYNTON BEACH,26.52,-80.03,26.52,-80.03,93,,,
5140004,MIAMI-DADE CO.,MIAMI INTL,04/16/2000,1514,Tornado, ,F0,0,0,0,0,FL,EST, ,1092959,C,86,MFL,0,0,AIRPLANE PILOT, ,0.1,10,19,NW,19,NW,MIAMI INTL,26,-80.5,26,-80.5,94,,,
5143384,ESCAMBIA CO.,GONZALEZ,04/24/2000,435,Tornado, ,F1,0,0,400000,0,FL,CST, ,1093768,C,33,MOB,0,0,NWS STORM SURVEY, ,0.8,200, , , , ,GONZALEZ,30.58,-87.3,30.58,-87.3,95,,,
5140834,SANTA ROSA CO.,MILTON,04/24/2000,520,Thunderstorm Wind,65, ,0,0,22000,0,FL,CST,E,1093785,C,113,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,MILTON,30.63,-87.03,30.63,-87.03,96,,,
5141294,JACKSON CO.,COUNTYWIDE,04/24/2000,1405,Flash Flood, , ,0,0,30000,0,FL,EST, ,1094112,C,63,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE, , , , ,97,,,
5141296,JACKSON CO.,GRACEVILLE,04/24/2000,1405,Thunderstorm Wind, , ,0,0,500,0,FL,EST, ,1094112,C,63,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,GRACEVILLE,30.97,-85.52,30.97,-85.52,98,,,
5141443,BAKER CO.,MACCLENNY,04/24/2000,1535,Thunderstorm Wind, , ,0,0,3000,0,FL,EST, ,1093952,C,3,JAX,0,0,PARK/FOREST SERVICE, , , , , , , ,MACCLENNY,30.28,-82.12,30.28,-82.12,99,,,
5141297,JEFFERSON CO.,ASHVILLE,04/24/2000,1545,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,1094112,C,65,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,ASHVILLE,30.62,-83.65,30.62,-83.65,100,,,
5141440,NASSAU CO.,FERNANDINA BEACH,04/24/2000,1550,Thunderstorm Wind, , ,0,0,1500,0,FL,EST, ,1093949,C,89,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,FERNANDINA BEACH,30.67,-81.45,30.67,-81.45,101,,,
5139074,PALM BEACH CO.,PALM BEACH GARDENS,05/08/2000,1345,Tornado, ,F0,0,0,0,0,FL,EST, ,1093207,C,99,MFL,0,0,EMERGENCY MANAGER, ,0.1,5,4,W,4,W,PALM BEACH GARDENS,26.8,-80.13,26.8,-80.13,102,,,
